Time	DeviceID	MaterialID	State
838.578	17	SYS	NO_GOODS->HAS_GOODS
841.233	18	SYS	NO_GOODS->HAS_GOODS
845.604	16	SYS	HAS_GOODS->NO_GOODS
848.089	4	SYS	HAS_GOODS->NO_GOODS
851.547	11	TP024	NO_GOODS->HAS_GOODS
853.442	6	SYS	HAS_GOODS->NO_GOODS
853.442	12	SYS	HAS_GOODS->NO_GOODS
853.442	8	SYS	HAS_GOODS->NO_GOODS
853.442	10	SYS	HAS_GOODS->NO_GOODS
858.253	9	SYS	NO_GOODS->HAS_GOODS
858.253	7	SYS	NO_GOODS->HAS_GOODS
858.253	14	SYS	NO_GOODS->HAS_GOODS
858.253	3	SYS	NO_GOODS->HAS_GOODS
858.253	15	SYS	NO_GOODS->HAS_GOODS
858.253	1	SYS	NO_GOODS->HAS_GOODS
858.253	13	SYS	NO_GOODS->HAS_GOODS
863.155	2	SYS	HAS_GOODS->NO_GOODS
863.582	17	SYS	HAS_GOODS->NO_GOODS
866.249	18	SYS	HAS_GOODS->NO_GOODS
878.106	4	SYS	NO_GOODS->HAS_GOODS
883.261	11	SYS	HAS_GOODS->NO_GOODS
883.261	13	SYS	HAS_GOODS->NO_GOODS
883.261	7	SYS	HAS_GOODS->NO_GOODS
883.261	9	SYS	HAS_GOODS->NO_GOODS
883.261	5	SYS	HAS_GOODS->NO_GOODS
883.261	14	SYS	HAS_GOODS->NO_GOODS
883.261	3	SYS	HAS_GOODS->NO_GOODS
883.261	15	SYS	HAS_GOODS->NO_GOODS
883.261	1	SYS	HAS_GOODS->NO_GOODS
883.45	8	SYS	NO_GOODS->HAS_GOODS
883.45	6	SYS	NO_GOODS->HAS_GOODS
883.45	12	SYS	NO_GOODS->HAS_GOODS
883.45	10	SYS	NO_GOODS->HAS_GOODS
893.185	2	SYS	NO_GOODS->HAS_GOODS
896.257	18	SYS	NO_GOODS->HAS_GOODS
903.122	4	SYS	HAS_GOODS->NO_GOODS
908.305	16	SYS	NO_GOODS->HAS_GOODS
908.462	6	SYS	HAS_GOODS->NO_GOODS
908.462	8	SYS	HAS_GOODS->NO_GOODS
908.462	10	SYS	HAS_GOODS->NO_GOODS
908.462	12	SYS	HAS_GOODS->NO_GOODS
913.269	13	SYS	NO_GOODS->HAS_GOODS
913.269	9	SYS	NO_GOODS->HAS_GOODS
913.269	15	SYS	NO_GOODS->HAS_GOODS
913.269	7	SYS	NO_GOODS->HAS_GOODS
913.269	5	SYS	NO_GOODS->HAS_GOODS
913.269	3	SYS	NO_GOODS->HAS_GOODS
913.269	11	SYS	NO_GOODS->HAS_GOODS
913.269	14	SYS	NO_GOODS->HAS_GOODS
913.269	1	SYS	NO_GOODS->HAS_GOODS
918.186	2	SYS	HAS_GOODS->NO_GOODS
921.264	18	SYS	HAS_GOODS->NO_GOODS
930.184	17	SYS	NO_GOODS->HAS_GOODS
933.437	16	SYS	HAS_GOODS->NO_GOODS
938.295	11	SYS	HAS_GOODS->NO_GOODS
938.295	13	SYS	HAS_GOODS->NO_GOODS
938.295	9	SYS	HAS_GOODS->NO_GOODS
938.295	7	SYS	HAS_GOODS->NO_GOODS
938.295	3	SYS	HAS_GOODS->NO_GOODS
938.295	5	SYS	HAS_GOODS->NO_GOODS
938.295	15	SYS	HAS_GOODS->NO_GOODS
938.295	1	SYS	HAS_GOODS->NO_GOODS
938.295	14	SYS	HAS_GOODS->NO_GOODS
938.482	6	SYS	NO_GOODS->HAS_GOODS
938.482	10	SYS	NO_GOODS->HAS_GOODS
938.482	8	SYS	NO_GOODS->HAS_GOODS
938.482	12	SYS	NO_GOODS->HAS_GOODS
948.188	2	SYS	NO_GOODS->HAS_GOODS
951.276	18	SYS	NO_GOODS->HAS_GOODS
954.809	1	TP025	NO_GOODS->HAS_GOODS
955.198	17	SYS	HAS_GOODS->NO_GOODS
963.494	10	SYS	HAS_GOODS->NO_GOODS
963.494	8	SYS	HAS_GOODS->NO_GOODS
963.494	6	SYS	HAS_GOODS->NO_GOODS
963.494	12	SYS	HAS_GOODS->NO_GOODS
969.024	3	SYS	NO_GOODS->HAS_GOODS
969.024	11	SYS	NO_GOODS->HAS_GOODS
969.024	9	SYS	NO_GOODS->HAS_GOODS
969.024	13	SYS	NO_GOODS->HAS_GOODS
969.024	15	SYS	NO_GOODS->HAS_GOODS
969.024	5	SYS	NO_GOODS->HAS_GOODS
969.024	14	SYS	NO_GOODS->HAS_GOODS
969.024	7	SYS	NO_GOODS->HAS_GOODS
973.209	2	SYS	HAS_GOODS->NO_GOODS
976.286	18	SYS	HAS_GOODS->NO_GOODS
986.72	4	SYS	NO_GOODS->HAS_GOODS
993.497	6	SYS	NO_GOODS->HAS_GOODS
993.497	10	SYS	NO_GOODS->HAS_GOODS
993.497	12	SYS	NO_GOODS->HAS_GOODS
993.497	8	SYS	NO_GOODS->HAS_GOODS
994.047	14	SYS	HAS_GOODS->NO_GOODS
994.047	13	SYS	HAS_GOODS->NO_GOODS
994.047	11	SYS	HAS_GOODS->NO_GOODS
994.047	9	SYS	HAS_GOODS->NO_GOODS
994.047	7	SYS	HAS_GOODS->NO_GOODS
994.047	5	SYS	HAS_GOODS->NO_GOODS
994.047	15	SYS	HAS_GOODS->NO_GOODS
994.047	3	SYS	HAS_GOODS->NO_GOODS
994.047	1	SYS	HAS_GOODS->NO_GOODS
999.049	16	SYS	NO_GOODS->HAS_GOODS
1003.23	2	SYS	NO_GOODS->HAS_GOODS
1006.75	18	SYS	NO_GOODS->HAS_GOODS
1012.24	4	SYS	HAS_GOODS->NO_GOODS
1012.52	9	TP011	NO_GOODS->HAS_GOODS
1013.08	14	TP065	NO_GOODS->HAS_GOODS
1018.51	6	SYS	HAS_GOODS->NO_GOODS
1018.51	8	SYS	HAS_GOODS->NO_GOODS
1018.51	12	SYS	HAS_GOODS->NO_GOODS
1018.51	10	SYS	HAS_GOODS->NO_GOODS
1020.55	17	SYS	NO_GOODS->HAS_GOODS
1025.24	11	SYS	NO_GOODS->HAS_GOODS
1025.24	1	SYS	NO_GOODS->HAS_GOODS
1025.24	7	SYS	NO_GOODS->HAS_GOODS
1025.24	5	SYS	NO_GOODS->HAS_GOODS
1025.24	3	SYS	NO_GOODS->HAS_GOODS
1025.24	13	SYS	NO_GOODS->HAS_GOODS
1025.24	15	SYS	NO_GOODS->HAS_GOODS
1025.24	16	SYS	HAS_GOODS->NO_GOODS
1028.24	2	SYS	HAS_GOODS->NO_GOODS
1031.76	18	SYS	HAS_GOODS->NO_GOODS
1042.24	4	SYS	NO_GOODS->HAS_GOODS
1045.56	17	SYS	HAS_GOODS->NO_GOODS
1048.52	8	SYS	NO_GOODS->HAS_GOODS
1048.52	12	SYS	NO_GOODS->HAS_GOODS
1048.52	10	SYS	NO_GOODS->HAS_GOODS
1048.52	6	SYS	NO_GOODS->HAS_GOODS
1050.25	13	SYS	HAS_GOODS->NO_GOODS
1050.25	11	SYS	HAS_GOODS->NO_GOODS
1050.25	7	SYS	HAS_GOODS->NO_GOODS
1050.25	9	SYS	HAS_GOODS->NO_GOODS
1050.25	5	SYS	HAS_GOODS->NO_GOODS
1050.25	15	SYS	HAS_GOODS->NO_GOODS
1050.25	14	SYS	HAS_GOODS->NO_GOODS
1050.25	3	SYS	HAS_GOODS->NO_GOODS
1050.25	1	SYS	HAS_GOODS->NO_GOODS
1058.24	2	SYS	NO_GOODS->HAS_GOODS
1067.25	4	SYS	HAS_GOODS->NO_GOODS
1073.54	10	SYS	HAS_GOODS->NO_GOODS
1073.54	8	SYS	HAS_GOODS->NO_GOODS
1073.54	6	SYS	HAS_GOODS->NO_GOODS
1073.54	12	SYS	HAS_GOODS->NO_GOODS
1080.26	14	SYS	NO_GOODS->HAS_GOODS
1080.26	15	SYS	NO_GOODS->HAS_GOODS
1080.26	11	SYS	NO_GOODS->HAS_GOODS
1080.26	9	SYS	NO_GOODS->HAS_GOODS
1080.26	7	SYS	NO_GOODS->HAS_GOODS
1080.26	5	SYS	NO_GOODS->HAS_GOODS
1080.26	13	SYS	NO_GOODS->HAS_GOODS
1080.26	3	SYS	NO_GOODS->HAS_GOODS
1080.26	1	SYS	NO_GOODS->HAS_GOODS
1083.25	2	SYS	HAS_GOODS->NO_GOODS
1087.24	16	SYS	NO_GOODS->HAS_GOODS
1097.25	4	SYS	NO_GOODS->HAS_GOODS
1103.57	8	SYS	NO_GOODS->HAS_GOODS
1103.57	6	SYS	NO_GOODS->HAS_GOODS
1103.57	10	SYS	NO_GOODS->HAS_GOODS
1103.57	12	SYS	NO_GOODS->HAS_GOODS
1105.27	11	SYS	HAS_GOODS->NO_GOODS
1105.27	15	SYS	HAS_GOODS->NO_GOODS
1105.27	9	SYS	HAS_GOODS->NO_GOODS
1105.27	7	SYS	HAS_GOODS->NO_GOODS
1105.27	5	SYS	HAS_GOODS->NO_GOODS
1105.27	3	SYS	HAS_GOODS->NO_GOODS
1105.27	1	SYS	HAS_GOODS->NO_GOODS
1105.27	13	SYS	HAS_GOODS->NO_GOODS
1105.27	14	SYS	HAS_GOODS->NO_GOODS
1107.71	17	SYS	NO_GOODS->HAS_GOODS
1111.52	18	SYS	NO_GOODS->HAS_GOODS
1112.24	16	SYS	HAS_GOODS->NO_GOODS
1113.27	2	SYS	NO_GOODS->HAS_GOODS
1122.25	4	SYS	HAS_GOODS->NO_GOODS
1129	5	TP027	NO_GOODS->HAS_GOODS
1129	12	SYS	HAS_GOODS->NO_GOODS
1129	10	SYS	HAS_GOODS->NO_GOODS
1129	6	SYS	HAS_GOODS->NO_GOODS
1129	8	SYS	HAS_GOODS->NO_GOODS
1130.45	7	TP040	NO_GOODS->HAS_GOODS
1132.73	17	SYS	HAS_GOODS->NO_GOODS
1135.29	11	SYS	NO_GOODS->HAS_GOODS
1135.29	9	SYS	NO_GOODS->HAS_GOODS
1135.29	3	SYS	NO_GOODS->HAS_GOODS
1135.29	15	SYS	NO_GOODS->HAS_GOODS
1135.29	14	SYS	NO_GOODS->HAS_GOODS
1135.29	1	SYS	NO_GOODS->HAS_GOODS
1135.29	13	SYS	NO_GOODS->HAS_GOODS
1136.52	18	SYS	HAS_GOODS->NO_GOODS
1138.27	2	SYS	HAS_GOODS->NO_GOODS
1152.38	4	SYS	NO_GOODS->HAS_GOODS
1159.01	6	SYS	NO_GOODS->HAS_GOODS
1159.01	12	SYS	NO_GOODS->HAS_GOODS
1159.01	10	SYS	NO_GOODS->HAS_GOODS
1159.01	8	SYS	NO_GOODS->HAS_GOODS
1160.31	13	SYS	HAS_GOODS->NO_GOODS
1160.31	11	SYS	HAS_GOODS->NO_GOODS
1160.31	9	SYS	HAS_GOODS->NO_GOODS
1160.31	7	SYS	HAS_GOODS->NO_GOODS
1160.31	14	SYS	HAS_GOODS->NO_GOODS
1160.31	5	SYS	HAS_GOODS->NO_GOODS
1160.31	15	SYS	HAS_GOODS->NO_GOODS
1160.31	1	SYS	HAS_GOODS->NO_GOODS
1160.31	3	SYS	HAS_GOODS->NO_GOODS
1168.28	2	SYS	NO_GOODS->HAS_GOODS
1177.55	4	SYS	HAS_GOODS->NO_GOODS
1177.73	16	SYS	NO_GOODS->HAS_GOODS
1184.01	8	SYS	HAS_GOODS->NO_GOODS
1184.01	6	SYS	HAS_GOODS->NO_GOODS
1184.01	10	SYS	HAS_GOODS->NO_GOODS
1184.01	12	SYS	HAS_GOODS->NO_GOODS
1190.32	14	SYS	NO_GOODS->HAS_GOODS
1190.32	13	SYS	NO_GOODS->HAS_GOODS
1190.32	11	SYS	NO_GOODS->HAS_GOODS
1190.32	9	SYS	NO_GOODS->HAS_GOODS
1190.32	7	SYS	NO_GOODS->HAS_GOODS
1190.32	5	SYS	NO_GOODS->HAS_GOODS
1190.32	15	SYS	NO_GOODS->HAS_GOODS
1190.32	3	SYS	NO_GOODS->HAS_GOODS
1190.32	1	SYS	NO_GOODS->HAS_GOODS
1193.29	2	SYS	HAS_GOODS->NO_GOODS
1197.99	17	SYS	NO_GOODS->HAS_GOODS
1202.02	18	SYS	NO_GOODS->HAS_GOODS
1202.73	16	SYS	HAS_GOODS->NO_GOODS
1207.57	4	SYS	NO_GOODS->HAS_GOODS
1214.03	6	SYS	NO_GOODS->HAS_GOODS
1214.03	12	SYS	NO_GOODS->HAS_GOODS
1214.03	8	SYS	NO_GOODS->HAS_GOODS
1214.03	10	SYS	NO_GOODS->HAS_GOODS
1215.33	11	SYS	HAS_GOODS->NO_GOODS
1215.33	9	SYS	HAS_GOODS->NO_GOODS
1215.33	15	SYS	HAS_GOODS->NO_GOODS
1215.33	7	SYS	HAS_GOODS->NO_GOODS
1215.33	5	SYS	HAS_GOODS->NO_GOODS
1215.33	3	SYS	HAS_GOODS->NO_GOODS
1215.33	1	SYS	HAS_GOODS->NO_GOODS
1215.33	14	SYS	HAS_GOODS->NO_GOODS
1215.33	13	SYS	HAS_GOODS->NO_GOODS
1218.79	9	TP041	NO_GOODS->HAS_GOODS
1223.03	17	SYS	HAS_GOODS->NO_GOODS
1223.31	2	SYS	NO_GOODS->HAS_GOODS
1227.03	18	SYS	HAS_GOODS->NO_GOODS
1232.57	4	SYS	HAS_GOODS->NO_GOODS
1239.04	6	SYS	HAS_GOODS->NO_GOODS
1239.04	12	SYS	HAS_GOODS->NO_GOODS
1239.04	8	SYS	HAS_GOODS->NO_GOODS
1239.04	10	SYS	HAS_GOODS->NO_GOODS
1245.33	11	SYS	NO_GOODS->HAS_GOODS
1245.33	15	SYS	NO_GOODS->HAS_GOODS
1245.33	13	SYS	NO_GOODS->HAS_GOODS
1245.33	7	SYS	NO_GOODS->HAS_GOODS
1245.33	5	SYS	NO_GOODS->HAS_GOODS
1245.33	3	SYS	NO_GOODS->HAS_GOODS
1245.33	1	SYS	NO_GOODS->HAS_GOODS
1245.33	14	SYS	NO_GOODS->HAS_GOODS
1248.32	2	SYS	HAS_GOODS->NO_GOODS
1262.58	4	SYS	NO_GOODS->HAS_GOODS
1265.67	16	SYS	NO_GOODS->HAS_GOODS
1269.05	10	SYS	NO_GOODS->HAS_GOODS
1269.05	8	SYS	NO_GOODS->HAS_GOODS
1269.05	6	SYS	NO_GOODS->HAS_GOODS
1269.05	12	SYS	NO_GOODS->HAS_GOODS
1270.35	14	SYS	HAS_GOODS->NO_GOODS
1270.35	13	SYS	HAS_GOODS->NO_GOODS
1270.35	1	SYS	HAS_GOODS->NO_GOODS
1270.35	11	SYS	HAS_GOODS->NO_GOODS
1270.35	9	SYS	HAS_GOODS->NO_GOODS
1270.35	7	SYS	HAS_GOODS->NO_GOODS
1270.35	5	SYS	HAS_GOODS->NO_GOODS
1270.35	15	SYS	HAS_GOODS->NO_GOODS
1270.35	3	SYS	HAS_GOODS->NO_GOODS
1278.33	2	SYS	NO_GOODS->HAS_GOODS
1286.41	3	TP014	NO_GOODS->HAS_GOODS
1287.51	17	SYS	NO_GOODS->HAS_GOODS
1287.58	4	SYS	HAS_GOODS->NO_GOODS
1290.36	18	SYS	NO_GOODS->HAS_GOODS
1290.69	16	SYS	HAS_GOODS->NO_GOODS
1294.06	12	SYS	HAS_GOODS->NO_GOODS
1294.06	10	SYS	HAS_GOODS->NO_GOODS
1294.06	6	SYS	HAS_GOODS->NO_GOODS
1294.06	8	SYS	HAS_GOODS->NO_GOODS
1300.36	11	SYS	NO_GOODS->HAS_GOODS
1300.36	9	SYS	NO_GOODS->HAS_GOODS
1300.36	7	SYS	NO_GOODS->HAS_GOODS
1300.36	5	SYS	NO_GOODS->HAS_GOODS
1300.36	15	SYS	NO_GOODS->HAS_GOODS
1300.36	1	SYS	NO_GOODS->HAS_GOODS
1300.36	14	SYS	NO_GOODS->HAS_GOODS
1300.36	13	SYS	NO_GOODS->HAS_GOODS
1303.34	2	SYS	HAS_GOODS->NO_GOODS
1312.52	17	SYS	HAS_GOODS->NO_GOODS
1315.38	18	SYS	HAS_GOODS->NO_GOODS
1317.58	4	SYS	NO_GOODS->HAS_GOODS
1324.06	8	SYS	NO_GOODS->HAS_GOODS
1324.06	6	SYS	NO_GOODS->HAS_GOODS
1324.06	12	SYS	NO_GOODS->HAS_GOODS
1324.06	10	SYS	NO_GOODS->HAS_GOODS
1326.2	9	SYS	HAS_GOODS->NO_GOODS
1326.2	14	SYS	HAS_GOODS->NO_GOODS
1326.2	5	SYS	HAS_GOODS->NO_GOODS
1326.2	3	SYS	HAS_GOODS->NO_GOODS
1326.2	1	SYS	HAS_GOODS->NO_GOODS
1326.2	7	SYS	HAS_GOODS->NO_GOODS
1326.2	15	SYS	HAS_GOODS->NO_GOODS
1326.2	11	SYS	HAS_GOODS->NO_GOODS
1326.2	13	SYS	HAS_GOODS->NO_GOODS
1333.95	2	SYS	NO_GOODS->HAS_GOODS
1342.59	4	SYS	HAS_GOODS->NO_GOODS
1349.08	10	SYS	HAS_GOODS->NO_GOODS
1349.08	8	SYS	HAS_GOODS->NO_GOODS
1349.08	6	SYS	HAS_GOODS->NO_GOODS
1349.08	12	SYS	HAS_GOODS->NO_GOODS
1355.01	16	SYS	NO_GOODS->HAS_GOODS
1356.2	14	SYS	NO_GOODS->HAS_GOODS
1356.2	13	SYS	NO_GOODS->HAS_GOODS
1356.2	1	SYS	NO_GOODS->HAS_GOODS
1356.2	11	SYS	NO_GOODS->HAS_GOODS
1356.2	9	SYS	NO_GOODS->HAS_GOODS
1356.2	7	SYS	NO_GOODS->HAS_GOODS
1356.2	15	SYS	NO_GOODS->HAS_GOODS
1356.2	5	SYS	NO_GOODS->HAS_GOODS
1356.2	3	SYS	NO_GOODS->HAS_GOODS
1358.95	2	SYS	HAS_GOODS->NO_GOODS
1372.59	4	SYS	NO_GOODS->HAS_GOODS
1376.64	17	SYS	NO_GOODS->HAS_GOODS
1380.18	6	SYS	NO_GOODS->HAS_GOODS
1380.18	8	SYS	NO_GOODS->HAS_GOODS
1380.18	12	SYS	NO_GOODS->HAS_GOODS
1380.18	10	SYS	NO_GOODS->HAS_GOODS
1380.18	18	SYS	NO_GOODS->HAS_GOODS
1380.18	16	SYS	HAS_GOODS->NO_GOODS
1381.21	11	SYS	HAS_GOODS->NO_GOODS
1381.21	9	SYS	HAS_GOODS->NO_GOODS
1381.21	7	SYS	HAS_GOODS->NO_GOODS
1381.21	5	SYS	HAS_GOODS->NO_GOODS
1381.21	3	SYS	HAS_GOODS->NO_GOODS
1381.21	15	SYS	HAS_GOODS->NO_GOODS
1381.21	1	SYS	HAS_GOODS->NO_GOODS
1381.21	14	SYS	HAS_GOODS->NO_GOODS
1381.21	13	SYS	HAS_GOODS->NO_GOODS
1388.95	2	SYS	NO_GOODS->HAS_GOODS
1389.73	11	TP030	NO_GOODS->HAS_GOODS
1397.59	4	SYS	HAS_GOODS->NO_GOODS
1401.72	17	SYS	HAS_GOODS->NO_GOODS
1405.19	8	SYS	HAS_GOODS->NO_GOODS
1405.19	10	SYS	HAS_GOODS->NO_GOODS
1405.19	6	SYS	HAS_GOODS->NO_GOODS
1405.19	12	SYS	HAS_GOODS->NO_GOODS
1405.19	18	SYS	HAS_GOODS->NO_GOODS
1411.37	13	SYS	NO_GOODS->HAS_GOODS
1411.37	7	SYS	NO_GOODS->HAS_GOODS
1411.37	9	SYS	NO_GOODS->HAS_GOODS
1411.37	5	SYS	NO_GOODS->HAS_GOODS
1411.37	3	SYS	NO_GOODS->HAS_GOODS
1411.37	15	SYS	NO_GOODS->HAS_GOODS
1411.37	1	SYS	NO_GOODS->HAS_GOODS
1411.37	14	SYS	NO_GOODS->HAS_GOODS
1413.96	2	SYS	HAS_GOODS->NO_GOODS
1427.6	4	SYS	NO_GOODS->HAS_GOODS
1435.19	8	SYS	NO_GOODS->HAS_GOODS
1435.19	12	SYS	NO_GOODS->HAS_GOODS
1435.19	6	SYS	NO_GOODS->HAS_GOODS
1435.19	10	SYS	NO_GOODS->HAS_GOODS
1435.19	18	SYS	NO_GOODS->HAS_GOODS
1436.38	11	SYS	HAS_GOODS->NO_GOODS
1436.38	15	SYS	HAS_GOODS->NO_GOODS
1436.38	7	SYS	HAS_GOODS->NO_GOODS
1436.38	5	SYS	HAS_GOODS->NO_GOODS
1436.38	3	SYS	HAS_GOODS->NO_GOODS
1436.38	1	SYS	HAS_GOODS->NO_GOODS
1436.38	9	SYS	HAS_GOODS->NO_GOODS
1436.38	13	SYS	HAS_GOODS->NO_GOODS
1436.38	14	SYS	HAS_GOODS->NO_GOODS
1444.41	2	SYS	NO_GOODS->HAS_GOODS
1446.52	16	SYS	NO_GOODS->HAS_GOODS
1452.61	4	SYS	HAS_GOODS->NO_GOODS
1460.21	8	SYS	HAS_GOODS->NO_GOODS
1460.21	12	SYS	HAS_GOODS->NO_GOODS
1460.21	18	SYS	HAS_GOODS->NO_GOODS
1460.21	10	SYS	HAS_GOODS->NO_GOODS
1460.21	6	SYS	HAS_GOODS->NO_GOODS
1462.99	7	TP016	NO_GOODS->HAS_GOODS
1466.18	17	SYS	NO_GOODS->HAS_GOODS
1466.38	11	SYS	NO_GOODS->HAS_GOODS
1466.38	5	SYS	NO_GOODS->HAS_GOODS
1466.38	3	SYS	NO_GOODS->HAS_GOODS
1466.38	1	SYS	NO_GOODS->HAS_GOODS
1466.38	9	SYS	NO_GOODS->HAS_GOODS
1466.38	14	SYS	NO_GOODS->HAS_GOODS
1466.38	15	SYS	NO_GOODS->HAS_GOODS
1466.38	13	SYS	NO_GOODS->HAS_GOODS
1469.42	2	SYS	HAS_GOODS->NO_GOODS
1471.53	16	SYS	HAS_GOODS->NO_GOODS
1490.84	8	SYS	NO_GOODS->HAS_GOODS
1490.84	12	SYS	NO_GOODS->HAS_GOODS
1490.84	18	SYS	NO_GOODS->HAS_GOODS
1490.84	10	SYS	NO_GOODS->HAS_GOODS
1490.84	6	SYS	NO_GOODS->HAS_GOODS
1491.2	17	SYS	HAS_GOODS->NO_GOODS
1491.4	13	SYS	HAS_GOODS->NO_GOODS
1491.4	15	SYS	HAS_GOODS->NO_GOODS
1491.4	9	SYS	HAS_GOODS->NO_GOODS
1491.4	7	SYS	HAS_GOODS->NO_GOODS
1491.4	5	SYS	HAS_GOODS->NO_GOODS
1491.4	3	SYS	HAS_GOODS->NO_GOODS
1491.4	11	SYS	HAS_GOODS->NO_GOODS
1491.4	1	SYS	HAS_GOODS->NO_GOODS
1491.4	14	SYS	HAS_GOODS->NO_GOODS
1491.84	1	TP031	NO_GOODS->HAS_GOODS
1499.44	2	SYS	NO_GOODS->HAS_GOODS
1515.86	12	SYS	HAS_GOODS->NO_GOODS
1515.86	8	SYS	HAS_GOODS->NO_GOODS
1515.86	18	SYS	HAS_GOODS->NO_GOODS
1515.86	10	SYS	HAS_GOODS->NO_GOODS
1515.86	6	SYS	HAS_GOODS->NO_GOODS
1521.22	17	SYS	NO_GOODS->HAS_GOODS
1521.41	11	SYS	NO_GOODS->HAS_GOODS
1521.41	9	SYS	NO_GOODS->HAS_GOODS
1521.41	7	SYS	NO_GOODS->HAS_GOODS
1521.41	5	SYS	NO_GOODS->HAS_GOODS
1521.41	3	SYS	NO_GOODS->HAS_GOODS
1521.41	15	SYS	NO_GOODS->HAS_GOODS
1521.41	14	SYS	NO_GOODS->HAS_GOODS
1521.41	13	SYS	NO_GOODS->HAS_GOODS
1522.73	4	SYS	NO_GOODS->HAS_GOODS
1524.45	2	SYS	HAS_GOODS->NO_GOODS
1538.08	16	SYS	NO_GOODS->HAS_GOODS
1545.87	6	SYS	NO_GOODS->HAS_GOODS
1545.87	12	SYS	NO_GOODS->HAS_GOODS
1545.87	8	SYS	NO_GOODS->HAS_GOODS
1545.87	10	SYS	NO_GOODS->HAS_GOODS
1546.22	17	SYS	HAS_GOODS->NO_GOODS
1546.43	11	SYS	HAS_GOODS->NO_GOODS
1546.43	9	SYS	HAS_GOODS->NO_GOODS
1546.43	7	SYS	HAS_GOODS->NO_GOODS
1546.43	5	SYS	HAS_GOODS->NO_GOODS
1546.43	3	SYS	HAS_GOODS->NO_GOODS
1546.43	1	SYS	HAS_GOODS->NO_GOODS
1546.43	15	SYS	HAS_GOODS->NO_GOODS
1546.43	14	SYS	HAS_GOODS->NO_GOODS
1546.43	13	SYS	HAS_GOODS->NO_GOODS
1547.74	4	SYS	HAS_GOODS->NO_GOODS
1548.51	15	TP066	NO_GOODS->HAS_GOODS
1551.06	9	TP017	NO_GOODS->HAS_GOODS
1554.47	2	SYS	NO_GOODS->HAS_GOODS
1554.96	18	SYS	NO_GOODS->HAS_GOODS
1563.08	16	SYS	HAS_GOODS->NO_GOODS
1570.89	6	SYS	HAS_GOODS->NO_GOODS
1570.89	10	SYS	HAS_GOODS->NO_GOODS
1570.89	12	SYS	HAS_GOODS->NO_GOODS
1570.89	8	SYS	HAS_GOODS->NO_GOODS
1576.23	17	SYS	NO_GOODS->HAS_GOODS
1576.44	7	SYS	NO_GOODS->HAS_GOODS
1576.44	5	SYS	NO_GOODS->HAS_GOODS
1576.44	3	SYS	NO_GOODS->HAS_GOODS
1576.44	1	SYS	NO_GOODS->HAS_GOODS
1576.44	14	SYS	NO_GOODS->HAS_GOODS
1576.44	11	SYS	NO_GOODS->HAS_GOODS
1576.44	13	SYS	NO_GOODS->HAS_GOODS
1577.76	4	SYS	NO_GOODS->HAS_GOODS
1580.55	2	SYS	HAS_GOODS->NO_GOODS
1580.55	18	SYS	HAS_GOODS->NO_GOODS
1600.91	12	SYS	NO_GOODS->HAS_GOODS
1600.91	8	SYS	NO_GOODS->HAS_GOODS
1600.91	10	SYS	NO_GOODS->HAS_GOODS
1601.24	17	SYS	HAS_GOODS->NO_GOODS
1601.47	13	SYS	HAS_GOODS->NO_GOODS
1601.47	11	SYS	HAS_GOODS->NO_GOODS
1601.47	9	SYS	HAS_GOODS->NO_GOODS
1601.47	15	SYS	HAS_GOODS->NO_GOODS
1601.47	7	SYS	HAS_GOODS->NO_GOODS
1601.47	5	SYS	HAS_GOODS->NO_GOODS
1601.47	3	SYS	HAS_GOODS->NO_GOODS
1601.47	1	SYS	HAS_GOODS->NO_GOODS
1601.47	14	SYS	HAS_GOODS->NO_GOODS
1602.77	4	SYS	HAS_GOODS->NO_GOODS
1610.56	2	SYS	NO_GOODS->HAS_GOODS
1610.56	18	SYS	NO_GOODS->HAS_GOODS
1622.12	6	SYS	NO_GOODS->HAS_GOODS
1625.93	10	SYS	HAS_GOODS->NO_GOODS
1625.93	8	SYS	HAS_GOODS->NO_GOODS
1625.93	12	SYS	HAS_GOODS->NO_GOODS
1626.63	16	SYS	NO_GOODS->HAS_GOODS
1631.47	13	SYS	NO_GOODS->HAS_GOODS
1631.47	15	SYS	NO_GOODS->HAS_GOODS
1631.47	11	SYS	NO_GOODS->HAS_GOODS
1631.47	9	SYS	NO_GOODS->HAS_GOODS
1631.47	7	SYS	NO_GOODS->HAS_GOODS
1631.47	5	SYS	NO_GOODS->HAS_GOODS
1631.47	3	SYS	NO_GOODS->HAS_GOODS
1631.47	1	SYS	NO_GOODS->HAS_GOODS
1631.47	14	SYS	NO_GOODS->HAS_GOODS
1632.77	4	SYS	NO_GOODS->HAS_GOODS
1635.56	18	SYS	HAS_GOODS->NO_GOODS
1635.56	2	SYS	HAS_GOODS->NO_GOODS
1645.62	17	SYS	NO_GOODS->HAS_GOODS
1647.14	6	SYS	HAS_GOODS->NO_GOODS
1651.63	16	SYS	HAS_GOODS->NO_GOODS
1655.94	10	SYS	NO_GOODS->HAS_GOODS
1655.94	8	SYS	NO_GOODS->HAS_GOODS
1655.94	12	SYS	NO_GOODS->HAS_GOODS
1656.5	9	SYS	HAS_GOODS->NO_GOODS
1656.5	15	SYS	HAS_GOODS->NO_GOODS
1656.5	7	SYS	HAS_GOODS->NO_GOODS
1656.5	11	SYS	HAS_GOODS->NO_GOODS
1656.5	5	SYS	HAS_GOODS->NO_GOODS
